title,author,release_date,page_count,language,publisher,genre,format,reviews,ratings,description,avg_score,ibsn,link
"Relacje, jakich pragniesz. 7 umiejętności wzmacniających więzi. Wersja dla mężczyzn",Magdalena Lubońska,2024-12-14,251,polski,"Amazon Kindle Direct Publishing, Empik Selfpublishing",poradniki,papier,1,0,"Autorka pełna empatii i doświadczenia, przedstawia niezwykły poradnik, który pomoże Ci spojrzeć na relacje z nowej perspektywy. Oparta na autentycznych historiach i własnych przemyśleniach książka wskazuje, jak siedem kluczowych umiejętności może odmienić Twoje życie i relacje.Ta książka jest jak rozmowa z najlepszym przyjacielem – wspierająca, pełna zrozumienia i inspiracji. Książka składa się z dwóch głównych części. W pierwszej znajdziesz refleksje i pytania, które pomogą Ci zrozumieć, jakie przekonania kierują Twoimi działaniami. W drugiej części autorka dzieli się historiami – swoimi i osób, które z odwagą pozwoliły jej opowiedzieć swoje doświadczenia, by stały się lekcją dla innych.7 kluczowych umiejętności, które pomogą Ci w budowaniu lepszych relacji:1. Pozytywna komunikacja – Jak mówić, by być usłyszanym?2. Wyrażanie uczuć i potrzeb – Naucz się mówić o tym, co dla Ciebie ważne.3. Stawianie granic – Chroń siebie i swoje wartości, bez poczucia winy.4. Przyznawanie się do błędów – Buduj zaufanie przez szczerość.5. Obiektywne spojrzenie na relacje – Naucz się oceniać sytuacje bez emocjonalnego obciążenia.6. Rezygnacja z tego, co nie służy – Wybieraj to, co wzbogaca Twoje życie.7. Praca nad sobą – Odkryj, jak Twoja wewnętrzna przemiana wpływa na relacje z innymi.Każdy rozdział zawiera pytania do autorefleksji, które pomogą Ci zrozumieć siebie lepiej i zachęcą do działania. To praktyczny przewodnik dla każdego, kto chce budować relacje oparte na zrozumieniu, szacunku i miłości.","10,0",9788397202320,https://lubimyczytac.pl/ksiazka/5173779/relacje-jakich-pragniesz-7-umiejetnosci-wzmacniajacych-wiezi-wersja-dla-mezczyzn
Hotelowy zawrót głowy,Teresa Grzywocz,2024-12-13,159,polski,Wydawnictwo NowoCzesne,poradniki,papier,1,0,"Książka, którą trzymasz w ręku, to nie tylko praktyczny poradnik dla wszystkich podróżujących, ale także mini kompendium wiedzy z dziedziny hotelarstwa.Po jej lekturze lepiej poznasz zasady funkcjonowania przedsiębiorstwa hotelarskiego oraz dowiesz się m.in.: czym kierować się podczas wyboru hotelu, jak wyszukać najkorzystniejszą ofertę noclegu i co powinno znaleźć się na wyposażeniu pokoju w hotelu.Oprócz praktycznych porad i trików w książce znajdziesz również wiele zabawnych anegdot oraz ciekawostek z historii hotelarstwa.","10,0",9788367260657,https://lubimyczytac.pl/ksiazka/5168708/hotelowy-zawrot-glowy
Zimowy wysiew. Winter sowing. Poradnik dla początkujących,Natalia Wantusiak - Łodej,2024-12-12,120,polski,Wydawnictwo Gaj,poradniki,papier,1,0,"Dzięki książce „Zimowy Wysiew. Winter Sowing. Poradnik dla początkujących” nie tylko dowiesz się co to jest za metoda, jakich pojemników użyć, jak je przygotować, jakiej użyć ziemi ale również kiedy wzejdą nasiona, jak i kiedy je wysadzać oraz jakich błędów warto nie popełniać.Pierwszy poradnik o zimowym wysiewie na polskim rynkuWinter Sowing – Wysiew Zimowy to zimowa metoda wysiewu nasion w zamkniętych plastikowych pojemnikach. Celem tej metody jest symulacja natury w kontrolowanych warunkach. Specjalnie przygotowane pojemniki mają za zadanie ochronić nasiona przed ciężkimi warunkami panującymi zimą. Ochronią również także przed szkodnikami czy ptakami, ale również umożliwią nawodnienie oraz przestrzeń na zielony przyrost. To bardzo wydajna metoda wysiewu, która nie zabiera nam ani dużo czasu ani miejsca.Dzięki książce „Winter Sowing. Zimowy Wysiew- poradnik dla początkujących” nie tylko dowiesz się co to jest za metoda, jakich pojemników użyć, jak je przygotować, jakiej użyć ziemi ale również kiedy wzejdą nasiona, jak i kiedy je wysadzać oraz jakich błędów warto nie popełniać. To poradnik napisany bardzo przystępnym językiem. Krok po kroku wsiąkniesz w świat zimowego wysiewu. Szczegółowo opisane porady wzbogacają liczne kody QR, odsyłające do przygotowanych przez Natalię Wantusiak – Łodej filmów. Dzięki nim dowiesz się jeszcze więcej!","9,0",9788363537876,https://lubimyczytac.pl/ksiazka/5171518/zimowy-wysiew-winter-sowing-poradnik-dla-poczatkujacych
Miód pitny,Wojciech Margowniczy,2024-12-12,156,polski,Pszczela Biblioteczka,poradniki,papier,0,0,"Czy kiedykolwiek marzyłeś o stworzeniu własnego, domowego miodu pitnego, ale nie wiedziałeś, od czego zacząć? Teraz masz w rękach klucz do staropolskiego rzemiosła, które niegdyś cieszyło się popularnością na dworach szlacheckich, a dziś wraca do łask jako trunek dla poszukiwaczy autentycznych smaków. ""Mód pitny. Prosty poradnik wytwarzania staropolskich trunków"" to przewodnik, który pozwoli Ci zanurzyć się w tajniki produkcji tego aromatycznego napoju.Poradnik został napisany w prosty i przystępny sposób, z myślą o osobach, które nigdy wcześniej nie miały do czynienia z miodosytnictwem, jak również o tych, którzy chcą doskonalić swoje umiejętności. Książka zabiera Cię w podróż przez historię i tradycję, od starożytności po współczesne metody produkcji miodów pitnych. Książka krok po kroku przeprowadza przez wszystkie etapy produkcji miodu pitnego – od wyboru odpowiednich składników, przez proces fermentacji, aż po butelkowanie i dojrzewanie. Znajdziesz tutaj szczegółowy opis narzędzi, które będą Ci potrzebne, a także informacje na temat wyboru najlepszego miodu i drożdży. W książce przedstawiono zarówno tradycyjne techniki, jak i nowoczesne porady, byś mógł nadać swoim wyrobom unikalny charakter. Jeśli szukasz prostego sposobu, by wejść w świat domowej produkcji alkoholu, ""Mód pitny. Prosty poradnik wytwarzania staropolskich trunków"" będzie dla Ciebie idealnym wyborem. Dzięki niej zrozumiesz, jak ważne są szczegóły w trakcie produkcji, jak uniknąć typowych błędów i jak przygotować własny mód pitny, który zachwyci Twoich bliskich. Książka to nie tylko instruktaż, ale i inspiracja do eksperymentowania z tradycją w domowym zaciszu.Niezależnie, czy planujesz podać swój miód na uroczystej kolacji, czy przygotować go jako prezent, ten poradnik dostarczy Ci wszelkich niezbędnych informacji, by tworzyć trunki na najwyższym poziomie. W dobie powrotu do korzeni, naturalnych smaków i autentycznych doznań, mód pitny jest trunkiem, który warto odkryć na nowo. Pozwól, aby ta książka otworzyła przed Tobą drzwi do fascynującego świata miodosytnictwa!","0,0",9788396343802,https://lubimyczytac.pl/ksiazka/5174857/miod-pitny
"Jak dać sobie to, co najlepsze. 40 lekcji Pani Motywacji, które inspirują do zmian",Adrianna Niewęgłowska,2024-12-11,225,polski,Pascal,poradniki,papier,3,0,"Masz prawo żyć tak, jak chcesz!Czasem motywacja przychodzi naturalnie – czujemy moc, jesteśmy gotowe do działania i pełne wiary w siebie. Ale bywa też tak, że życie stawia przed nami wyzwania, które nas przytłaczają. Związki, które nas ranią. Oczekiwania, które nas blokują.Autorki profilu Pani Motywacja, które na Instagramie śledzi ponad 300 tysięcy obserwujących, dzielą się poradami i refleksjami, ale też zadają trudne pytania i stawiają wyzwania, które pomogą zmienić twój sposób myślenia i działania. Podpowiadają, jak sprawić, by twoje życie stało się odważną przygodą, którą zaprojektujesz według własnych wyobrażeń. Przypominają, że jesteś wartościowa, silna i zasługujesz na to, co najlepsze. Nie musisz uszczęśliwiać innych kosztem siebie – masz prawo wybierać siebie każdego dnia na nowo.Nie czekaj na idealny moment, bo taki nigdy nie nadejdzie. Już teraz zacznij żyć po swojemu!","7,3",9788383172972,https://lubimyczytac.pl/ksiazka/5173792/jak-dac-sobie-to-co-najlepsze-40-lekcji-pani-motywacji-ktore-inspiruja-do-zmian
Seksualność i jej wpływ na zdrowie kobiety,Mariana Kersz,2024-12-11,304,polski,Oficyna Wydawnicza ABA,poradniki,papier,0,0,"Żyjemy w momencie rewolucji seksualnej oraz redefinicji pojęcia miłości i związku, co ma bezpośredni wpływ na nasze postrzeganie seksualności. Czy „fantazjowanie o innych ludziach” jest złe? Czy menopauza oznacza koniec życia seksualnego? Czy para może zachować pożądanie po wielu latach? W Seksualności i jej wpływie na zdrowie kobiety znajdziesz odpowiedzi na pytania, których nie odważysz się zadać nawet bliskim przyjaciołom! Lic. Mariana Kersz z lekkością, poczuciem humoru i świeżym spojrzeniem podkreśla, że każda kobieta ma swoją własną, niepowtarzalną seksualność, jak odcisk palca. Dlatego nigdy nie powinniśmy oceniać siebie na podstawie doświadczeń innych, gdyż kobiety są różne i to jest normalne. Wyjaśnia, daje wskazówki i rady, przytacza zabawne historie, a przede wszystkim zaprasza Cię do poznania siebie, swojego ciała, partnera, swoich najgłębszych pragnień i lęków.","0,0",9788365717757,https://lubimyczytac.pl/ksiazka/5170894/seksualnosc-i-jej-wplyw-na-zdrowie-kobiety
Toksyczne Relacje Miłość czy Trucizna,Kamila Knieć,2024-12-10,146,polski,Self Publishing,poradniki,e-book,1,0,"Ten E-book to praktyczny poradnik pt. ""TOKSYCZNE RELACJE Miłość czy Trucizna"".Z książki m.in. dowiesz się:- Jak rozpoznać toksyczną relację- Jak radzić sobie będąc w toksycznej relacji- Jak uwolnić się z toksycznej relacjiJest to książka przede wszystkim dla kobiet, które były, są lub chcą uniknąć w przyszłości wejścia w toksyczną relację. Jako czytelnik, znajdziesz w poradniku mnóstwo wiedzy, przykładów oraz ćwiczeń do pracy własnej. Z E-booka swobodnie mogą korzystać również mężczyźni.Chcesz kupić tę książkę? Napisz wiadomość na adres: kamilakniec.konsultacje@gmail.com","10,0",,https://lubimyczytac.pl/ksiazka/5175085/toksyczne-relacje-milosc-czy-trucizna
7 GRZECHÓW GŁÓWNYCH POPEŁNIANYCH PRZY ROZWODZIE,Dorota Wollenszleger-Gałuszka,2024-12-02,53,polski,Rozwód Poproszę,poradniki,e-book,2,0,"Książka „7 grzechów głównych popełnianych przy rozwodzie” to mój osobisty ranking najczęstszych błędów, które zdarzają się przed i w takcie rozwodu. Czy osobiście, któryś z nich popełniłam? Możliwe 🙂 Czy wolałabym wiedzieć wcześniej jak im zapobiec? Oczywiście, że tak! Mam nadzieję, że po lekturze mojego poradnika Tobie bez trudu uda się ich uniknąć.W każdym z opisanych grzechów, kryje się ważna lekcja – od zbyt pochopnego podejmowania decyzji, przez zaniedbanie kontaktów z dziećmi, po nieprzemyślane ustalenia finansowe. Zrozumienie tych mechanizmów pozwala działać bardziej świadomie i minimalizować straty, zarówno emocjonalne, jak i materialne.Cennym elementem tej książki są historie osób, które znalazły się w sytuacjach podobnych do Twojej. Ich doświadczenia są źródłem inspiracji, ale i przestrogi. Zawarte wskazówki pokazują, że nawet najtrudniejsze konflikty można rozwiązać, jeśli podejdzie się do nich z rozwagą i odpowiednim przygotowaniem oraz wsparciem.Koniecznie muszę wspomnieć też o wartościach, jakie wnoszą opinie specjalistów. Prawnik, psycholog i mediator to osoby, które mają nieocenioną wiedzę i doświadczenie zawodowe. Przez pryzmat swojej profesji określiły każdy problem i podały możliwe rozwiązania.Rozwód nigdy nie jest łatwym doświadczeniem – to czas wielkich zmian, bolesnych decyzji i trudnych emocji. Twoja przyszłość zależy od tego, jak zdecydujesz przejść przez ten proces – z chaosem i gniewem, czy z godnością i spokojem.","8,5",9788397410015,https://lubimyczytac.pl/ksiazka/5169400/7-grzechow-glownych-popelnianych-przy-rozwodzie
Welcome to the Creative Club,Pia Mailhot-Leichter,2024-12-02,240,angielski,Manuscripts,poradniki,papier,0,0,"""A life-changing, unputdownable read."" - Suzana Apelbaum, Global Head of Creative & Innovation, Google""A wild ride to re-spark creativity in your life!"" - Betsey Johnson, Iconic Fashion DesignerWE'RE BORN CREATIVE. THEN, WE FORGET. THIS BOOK HELPS US REMEMBER.Welcome to the Creative Club smashes the myth that creativity is reserved for the chosen few and invites people to make life their biggest art project.This book is for anyone who's felt stuck in someone else's story, silenced by self-doubt, or afraid they've lost their creativity-and is ready to remember what it means to create and live fully.Pia Mailhot-Leichter shares her messy, beautiful life-gritty New York nights, the ruins of marriage, and the unexpected clarity of a Trans-Siberian train ride-to explore how we lose and find our creative power.Through neuroscience research, poetic pit stops, and practical exercises, it guides readers through subtle shifts that gradually lead to profound transformation. By the end, life isn't just lived-it's turned into a work of art.This anti-how-to guide is a reminder to:Rediscover creativity that's been there all along.Reclaim your creative power and write and live your story.Overcome creative blocks with mindset shifts.Tap into yourimagination and intuition to design your life.Stop living on autopilot and start living creatively.Part memoir, part guide, part gentle rebellion, Welcome to the Creative Club is for people ready to become the creative director of their lives.","0,0",9798889262299,https://lubimyczytac.pl/ksiazka/5171528/welcome-to-the-creative-club
JA W PEŁNI: W 39 DNI DO SPEŁNIONEGO ŻYCIA,Kasia Forest,2024-12-02,88,polski,Independently published (2 grudnia 2024),poradniki,papier,0,0,"Odblokuj swój potencjał i żyj pełnią życia!Czy marzysz o życiu tętniącym energią, pasją i spełnieniem? ""JA W PEŁNI"" to inspirujący przewodnik, który pomoże Ci odnaleźć drogę do autentyczności i realizacji Twojego unikalnego potencjału.Kasia Forest, doświadczona mentorka i przedsiębiorczyni, dzieli się 39 praktycznymi krokami, które poprowadzą Cię ku świadomemu życiu, pełnemu satysfakcji i harmonii.Ta książka to dla Ciebie, jeśli:Pragniesz odkryć swoje prawdziwe cele i wartości.Chcesz uwolnić się od ograniczających przekonani i lęków.Szukasz motywacji do działania i pokonywania przeszkód.Marzysz o życiu w zgodzie ze sobą i osiągnięciu pełni szczęścia.Wewnątrz znajdziesz:Praktyczne ćwiczenia i wskazówki, które pomogą Ci zidentyfikować Twoje indywidualne cele i wartości.Inspirujące historie i przykłady, które dodadzą Ci motywacji do działania i pokonywania przeszkód.Kluczowe pytania i refleksje, które skłonią Cię do głębszego zrozumienia siebie i swoich potrzeb.","0,0",9798302097194,https://lubimyczytac.pl/ksiazka/5173398/ja-w-pelni-w-39-dni-do-spelnionego-zycia
